State, Year, Drought$, Wet$, Droughtprop, wetprop
 9 , 1989 , 0 , 164235 , 0 , .124076 
 9 , 1990 , 0 , 94403 , 0 , .0348034 
 9 , 1991 , 7787 , 0 , 2.632252E-03 , 0 
 9 , 1992 , 0 , 66987 , 0 , 5.575077E-02 
 9 , 1993 , 7111 , 0 , 4.542374E-03 , 0 
 9 , 1994 , 7749 , 155070 , 4.352992E-03 , 8.711039E-02 
 9 , 1995 , 20541 , 0 , 3.348636E-03 , 0 
 9 , 1996 , 0 , 6973 , 0 , 1.938586E-04 
 9 , 1997 , 34471 , 20705 , 2.278299E-03 , 1.36846E-03 
 9 , 1998 , 78142 , 1783749 , 1.756149E-03 , 4.008765E-02 
 9 , 1999 , 3752303 , 32563 , .0854794 , 7.41802E-04 
 9 , 2000 , 2038 , 2578407 , 7.443835E-05 , 9.417682E-02 
 9 , 2001 , 346242 , 1876225 , 1.219643E-02 , 6.609035E-02 
 9 , 2002 , 615380 , 513370 , 2.236471E-02 , 1.865737E-02 
 9 , 2003 , 6946 , 3425898 , 2.162014E-04 , .1066346 
 9 , 2004 , 10868 , 144433 , 3.508687E-04 , 4.662957E-03 
 9 , 2005 , 117876.3 , 887793.9 , 3.715673E-03 , 2.798486E-02 
 9 , 2006 , 0 , 4668107 , 0 , .1430867 
 9 , 2007 , 577048.3 , 2486.25 , 1.612561E-02 , 6.947825E-05 
 9 , 2008 , 0 , 3530412 , 0 , 9.990542E-02 
 9 , 2009 , 0 , 1.120775E+07 , 0 , .3211733 
 9 , 2010 , 1575223 , 97030.6 , 4.624265E-02 , 2.848455E-03 
 9 , 2011 , 29086.1 , 2896617 , 8.387046E-04 , 8.352464E-02 
 9 , 2012 , 264203.3 , 123469 , 7.971131E-03 , 3.725115E-03 
 9 , 2013 , 0 , 1925765 , 0 , 5.539937E-02 
 9 , 2014 , 10857.6 , 164686.4 , 3.826004E-04 , 5.803225E-03 
 9 , 2015 , 70305 , 81716.2 , 2.680846E-03 , 3.115974E-03 
 9 , 2016 , 956119.7 , 8432.45 , 4.569145E-02 , 4.029735E-04 
 9 , 2017 , 0 , 182368.9 , 0 , 7.726334E-03 
 9 , 2018 , 3872 , 404101.1 , 1.380179E-04 , 1.440423E-02 
