State, Year, Drought$, Wet$, Droughtprop, wetprop
 46 , 1989 , 3.810087E+07 , 144668 , .1014941 , 3.853705E-04 
 46 , 1990 , 1.217682E+07 , 904890 , 3.110243E-02 , .0023113 
 46 , 1991 , 1.40854E+07 , 3305914 , 4.584452E-02 , 1.075994E-02 
 46 , 1992 , 5117209 , 6799252 , 1.564387E-02 , 2.078606E-02 
 46 , 1993 , 107682 , 4.474837E+07 , 3.689008E-04 , .1533006 
 46 , 1994 , 2326859 , 5568017 , 4.725559E-03 , 1.130794E-02 
 46 , 1995 , 821577 , 1.27723E+08 , 1.198357E-03 , .1862976 
 46 , 1996 , 2135482 , 3.549005E+07 , 2.354136E-03 , .0391239 
 46 , 1997 , 3626460 , 4.983647E+07 , 3.744993E-03 , .0514654 
 46 , 1998 , 1060721 , 3.624646E+07 , 1.038924E-03 , 3.550164E-02 
 46 , 1999 , 3897103 , 8.359534E+07 , 3.800242E-03 , 8.151762E-02 
 46 , 2000 , 3.359213E+07 , 2.490884E+07 , 2.764554E-02 , .0204994 
 46 , 2001 , 3.262933E+07 , 1.02089E+08 , 2.395321E-02 , .0749436 
 46 , 2002 , 2.948433E+08 , 1.649041E+07 , .2099576 , 1.174281E-02 
 46 , 2003 , 1.402959E+08 , 1.936407E+07 , .0899222 , 1.241134E-02 
 46 , 2004 , 9.165018E+07 , 2.652198E+07 , 4.873319E-02 , 1.410254E-02 
 46 , 2005 , 5.467561E+07 , 4.271612E+07 , 3.381552E-02 , 2.641887E-02 
 46 , 2006 , 4.177728E+08 , 2.949608E+07 , .230957 , 1.630629E-02 
 46 , 2007 , 5.881984E+07 , 1.270798E+08 , 2.168448E-02 , 4.684914E-02 
 46 , 2008 , 5.718034E+07 , 1.169296E+08 , 1.394227E-02 , 2.851092E-02 
 46 , 2009 , 1.187797E+07 , 1.310334E+08 , 3.571788E-03 , 3.940265E-02 
 46 , 2010 , 4999952 , 4.266809E+08 , 1.556197E-03 , .1328012 
 46 , 2011 , 4779801 , 4.292764E+08 , 9.456901E-04 , 8.493292E-02 
 46 , 2012 , 9.728608E+08 , 1.689941E+07 , .1803881 , 3.133493E-03 
 46 , 2013 , 2.328202E+08 , 4.200919E+07 , 4.021932E-02 , 7.257021E-03 
 46 , 2014 , 2.093636E+07 , 7.177933E+07 , 4.311776E-03 , 1.478272E-02 
 46 , 2015 , 5.082191E+07 , 4.481713E+07 , 1.144705E-02 , 1.009454E-02 
 46 , 2016 , 5.808108E+07 , 6.109163E+07 , 1.383272E-02 , 1.454972E-02 
 46 , 2017 , 2.306691E+08 , 2.086063E+07 , 4.938123E-02 , 4.465806E-03 
 46 , 2018 , 1.001387E+08 , 7.88711E+07 , 2.122116E-02 , 1.671418E-02 
