State, Year, Drought$, Wet$, Droughtprop, wetprop
 26 , 1989 , 2861099 , 7068355 , 1.869825E-02 , 4.619408E-02 
 26 , 1990 , 280057 , 4632772 , 2.228203E-03 , 3.685948E-02 
 26 , 1991 , 2981267 , 5073304 , 2.849168E-02 , 4.848508E-02 
 26 , 1992 , 1750838 , 7253459 , 1.730494E-02 , 7.169178E-02 
 26 , 1993 , 922068 , 5062557 , 6.881675E-03 , 3.778341E-02 
 26 , 1994 , 414591 , 1.19771E+07 , 3.53835E-03 , .1022192 
 26 , 1995 , 2616487 , 1266408 , 7.387162E-03 , 3.575466E-03 
 26 , 1996 , 5968253 , 1.889236E+07 , 1.693826E-02 , 5.361766E-02 
 26 , 1997 , 2201288 , 3788267 , 7.137482E-03 , 1.228312E-02 
 26 , 1998 , 1.163627E+07 , 667671 , 3.146204E-02 , 1.805243E-03 
 26 , 1999 , 4685277 , 1132455 , .0119615 , 2.891155E-03 
 26 , 2000 , 1819410 , 1.85304E+07 , 4.168976E-03 , 4.246036E-02 
 26 , 2001 , 3.763529E+07 , 1.163271E+07 , 8.075982E-02 , 2.496209E-02 
 26 , 2002 , 1.227484E+07 , 7669339 , 2.123749E-02 , 1.326921E-02 
 26 , 2003 , 2.547174E+07 , 4978502 , 3.839719E-02 , 7.504807E-03 
 26 , 2004 , 5122322 , 3.278934E+07 , 6.383438E-03 , 4.086208E-02 
 26 , 2005 , 9262294 , 3408088 , 1.113228E-02 , 4.096155E-03 
 26 , 2006 , 1617502 , 1.089952E+07 , 1.840973E-03 , 1.240538E-02 
 26 , 2007 , 3.724938E+07 , 4264987 , 2.930332E-02 , 3.355177E-03 
 26 , 2008 , 4.853735E+07 , 9143373 , 3.050971E-02 , 5.747361E-03 
 26 , 2009 , 9054035 , 5.086046E+07 , 6.371052E-03 , 3.578897E-02 
 26 , 2010 , 8096473 , 2.129144E+07 , 5.846445E-03 , .0153745 
 26 , 2011 , 9744667 , 4.04976E+07 , 4.780941E-03 , 1.986898E-02 
 26 , 2012 , 1.333399E+08 , 8859903 , 6.189825E-02 , 4.11289E-03 
 26 , 2013 , 2.439537E+07 , 3.218222E+07 , 1.073678E-02 , .0141639 
 26 , 2014 , 4624476 , 5.743368E+07 , 2.361129E-03 , 2.932404E-02 
 26 , 2015 , 791785.2 , 5.195172E+07 , 4.430073E-04 , 2.906722E-02 
 26 , 2016 , 2.47178E+07 , 8969100 , 1.468372E-02 , 5.328135E-03 
 26 , 2017 , 3.009752E+07 , 2.511548E+07 , 1.680854E-02 , 1.402622E-02 
 26 , 2018 , 2.509272E+07 , 2.198668E+07 , 1.377208E-02 , 1.206733E-02 
