State, Year, Drought$, Wet$, Droughtprop, wetprop
 20 , 1989 , 7.867756E+07 , 1595513 , .1552861 , 3.149068E-03 
 20 , 1990 , 6888834 , 2312948 , 1.090302E-02 , 3.660724E-03 
 20 , 1991 , 3.04814E+07 , 734540 , 6.406223E-02 , 1.54377E-03 
 20 , 1992 , 1.121752E+07 , 9051893 , 2.168136E-02 , 1.749561E-02 
 20 , 1993 , 567932 , 3.873998E+07 , 1.089034E-03 , 7.428555E-02 
 20 , 1994 , 4356822 , 2276447 , 7.509334E-03 , 3.92364E-03 
 20 , 1995 , 7096462 , 3.011178E+07 , 7.030843E-03 , 2.983334E-02 
 20 , 1996 , 4.246734E+07 , 3888535 , 3.386232E-02 , 3.100613E-03 
 20 , 1997 , 4678016 , 4252976 , 3.90579E-03 , 3.550914E-03 
 20 , 1998 , 9331430 , 5159317 , 7.575381E-03 , 4.188403E-03 
 20 , 1999 , 1.562729E+07 , 1.876181E+07 , 1.273899E-02 , 1.529418E-02 
 20 , 2000 , 1.170678E+08 , 2021872 , 8.651758E-02 , 1.494241E-03 
 20 , 2001 , 8.297889E+07 , 1.079124E+07 , 5.115648E-02 , 6.652799E-03 
 20 , 2002 , 3.382735E+08 , 2466973 , .2042076 , 1.489252E-03 
 20 , 2003 , 2.232151E+08 , 5370223 , .121857 , 2.931698E-03 
 20 , 2004 , 1.794309E+08 , 2.012103E+07 , 8.934574E-02 , 1.001906E-02 
 20 , 2005 , 4.92984E+07 , 1.539131E+07 , 2.617281E-02 , 8.171337E-03 
 20 , 2006 , 2.563322E+08 , 1610582 , .1327719 , 8.3423E-04 
 20 , 2007 , 2.168517E+07 , 8.658853E+07 , 7.575608E-03 , 3.024928E-02 
 20 , 2008 , 1.444382E+08 , 6.214406E+07 , 3.635146E-02 , 1.564009E-02 
 20 , 2009 , 2.433607E+07 , 7.342198E+07 , 6.00714E-03 , 1.812356E-02 
 20 , 2010 , 2.863911E+07 , 5.323015E+07 , 8.102667E-03 , 1.506004E-02 
 20 , 2011 , 7.330701E+08 , 1.680898E+07 , .1387064 , 3.180479E-03 
 20 , 2012 , 1.018153E+09 , 2502140 , .1800048 , 4.42367E-04 
 20 , 2013 , 6.845698E+08 , 2.654597E+07 , .116234 , 4.507273E-03 
 20 , 2014 , 3.969353E+08 , 1.588434E+07 , 8.242618E-02 , 3.298486E-03 
 20 , 2015 , 1.447718E+08 , 7.01494E+07 , 3.277417E-02 , 1.588077E-02 
 20 , 2016 , 1.174272E+07 , 2.468972E+07 , 2.853001E-03 , 5.998594E-03 
 20 , 2017 , 1.16918E+08 , 3.559534E+07 , 2.676258E-02 , 8.14779E-03 
 20 , 2018 , 1.888357E+08 , 1.635896E+07 , .0414028 , 3.586752E-03 
