State, Year, Drought$, Wet$, Droughtprop, wetprop
 5 , 1989 , 995483 , 1.61955E+07 , 9.692927E-03 , .1576941 
 5 , 1990 , 4496607 , 1.498653E+07 , 3.895187E-02 , .1298208 
 5 , 1991 , 2471208 , 2.082099E+07 , 2.480592E-02 , .2090005 
 5 , 1992 , 1508443 , 1.705079E+07 , 1.440754E-02 , .1628566 
 5 , 1993 , 2883454 , 1.212936E+07 , .0322545 , .1356798 
 5 , 1994 , 448343 , 8386275 , 4.729616E-03 , 8.846767E-02 
 5 , 1995 , 3634392 , 6582028 , 8.17503E-03 , .0148053 
 5 , 1996 , 2600654 , 3122742 , 6.572845E-03 , 7.892361E-03 
 5 , 1997 , 2137714 , 5698463 , 6.102168E-03 , 1.626643E-02 
 5 , 1998 , 9657191 , 7028857 , 2.231186E-02 , 1.623939E-02 
 5 , 1999 , 9278195 , 4647233 , 1.786721E-02 , 8.94927E-03 
 5 , 2000 , 1.880155E+07 , 8867257 , .0399154 , 1.882505E-02 
 5 , 2001 , 5661019 , 2.901116E+07 , 1.026574E-02 , 5.260911E-02 
 5 , 2002 , 3494374 , 2.268012E+07 , 7.551603E-03 , 4.901344E-02 
 5 , 2003 , 2290635 , 3.234406E+07 , 4.978064E-03 , 7.029091E-02 
 5 , 2004 , 1452517 , 1.831142E+07 , 2.805563E-03 , 3.536884E-02 
 5 , 2005 , 7503033 , 1.19044E+07 , 1.543966E-02 , 2.449675E-02 
 5 , 2006 , 9109642 , 4121952 , 1.724996E-02 , .0078053 
 5 , 2007 , 8426923 , 1.047828E+07 , 1.393782E-02 , 1.733069E-02 
 5 , 2008 , 9570748 , 1.92786E+07 , 1.128736E-02 , 2.273642E-02 
 5 , 2009 , 280060.8 , 6.258691E+07 , 3.037846E-04 , 6.788862E-02 
 5 , 2010 , 1.224032E+07 , 3.103319E+07 , .0109649 , .0277996 
 5 , 2011 , 1.612336E+07 , 1.082268E+08 , 1.064809E-02 , 7.147448E-02 
 5 , 2012 , 1.774618E+07 , 1.507467E+07 , 1.201094E-02 , 1.020281E-02 
 5 , 2013 , 4673174 , 1.21807E+08 , 2.824949E-03 , 7.363272E-02 
 5 , 2014 , 829482.1 , 9.352892E+07 , 5.143689E-04 , 5.799808E-02 
 5 , 2015 , 2389710 , 1.371313E+08 , 1.59715E-03 , 9.165097E-02 
 5 , 2016 , 3187900 , 1.04386E+08 , 2.057116E-03 , .0673591 
 5 , 2017 , 1089492 , 1.370501E+08 , 6.941562E-04 , 8.731975E-02 
 5 , 2018 , 4808695 , 7.203859E+07 , 2.723316E-03 , 4.079773E-02 
