State, Year, Drought$, Wet$, Droughtprop, wetprop
 47 , 1989 , 941842 , 3387933 , 3.332867E-02 , .1198877 
 47 , 1990 , 3311239 , 1856191 , .0839081 , 4.703661E-02 
 47 , 1991 , 2660402 , 3741819 , .0770261 , .1083362 
 47 , 1992 , 1171478 , 3136775 , 2.938361E-02 , 7.867818E-02 
 47 , 1993 , 3184743 , 395004 , 8.531983E-02 , 1.058223E-02 
 47 , 1994 , 232933 , 2142898 , 5.263682E-03 , 4.842394E-02 
 47 , 1995 , 3304411 , 6942662 , 1.715095E-02 , 3.603463E-02 
 47 , 1996 , 641641 , 4094620 , 4.134613E-03 , 2.638495E-02 
 47 , 1997 , 3971104 , 4117693 , 3.013284E-02 , 3.124516E-02 
 47 , 1998 , 1.253014E+07 , 4870205 , 7.311951E-02 , 2.842003E-02 
 47 , 1999 , 2.489799E+07 , 4497209 , .1098871 , .0198484 
 47 , 2000 , 1.573085E+07 , 2583098 , 5.958894E-02 , 9.784855E-03 
 47 , 2001 , 2568896 , 5947724 , 7.280255E-03 , 1.685586E-02 
 47 , 2002 , 1.229489E+07 , 7933284 , 4.187332E-02 , 2.701878E-02 
 47 , 2003 , 85248 , 1.84311E+07 , 2.766452E-04 , 5.981226E-02 
 47 , 2004 , 257518 , 1.338599E+07 , 7.486262E-04 , 3.891419E-02 
 47 , 2005 , 5105845 , 3538600 , 1.596412E-02 , 1.106392E-02 
 47 , 2006 , 8244818 , 2010884 , 2.356508E-02 , 5.747445E-03 
 47 , 2007 , 5.437246E+07 , 581513.6 , .1202077 , 1.285622E-03 
 47 , 2008 , 3.737075E+07 , 6269079 , 4.999906E-02 , 8.387523E-03 
 47 , 2009 , 685770.9 , 4.382391E+07 , 9.848498E-04 , 6.293643E-02 
 47 , 2010 , 2.941567E+07 , 2.682206E+07 , 4.644105E-02 , 4.234629E-02 
 47 , 2011 , 2.095258E+07 , 2.206415E+07 , 2.018436E-02 , 2.125518E-02 
 47 , 2012 , 1.094153E+08 , 2998424 , .110808 , 3.036589E-03 
 47 , 2013 , 747301.9 , 4.044423E+07 , 7.002165E-04 , 3.789596E-02 
 47 , 2014 , 1.693793E+07 , 2.23394E+07 , 1.791296E-02 , 2.362536E-02 
 47 , 2015 , 2785897 , 4.08284E+07 , 3.31133E-03 , 4.852883E-02 
 47 , 2016 , 1.105949E+07 , 3.062268E+07 , 1.367754E-02 , 3.787182E-02 
 47 , 2017 , 3624829 , 3.050448E+07 , 3.972231E-03 , 3.342802E-02 
 47 , 2018 , 2461267 , 2.324323E+07 , 2.570695E-03 , 2.427663E-02 
