State, Year, Drought$, Wet$, Droughtprop, wetprop
 21 , 1989 , 185145 , 3536975 , 1.60937E-03 , .0307451 
 21 , 1990 , 2624659 , 1247977 , 2.423002E-02 , 1.152093E-02 
 21 , 1991 , 3102273 , 2084293 , 2.729742E-02 , 1.834005E-02 
 21 , 1992 , 35258 , 1996822 , 2.996277E-04 , 1.696929E-02 
 21 , 1993 , 1841211 , 589597 , .0167607 , 5.36715E-03 
 21 , 1994 , 680931 , 269516 , 6.310672E-03 , 2.497796E-03 
 21 , 1995 , 2246620 , 3244640 , 6.283846E-03 , 9.07533E-03 
 21 , 1996 , 1173291 , 2766882 , 3.921808E-03 , .0092485 
 21 , 1997 , 7634583 , 4256906 , .0278947 , 1.555358E-02 
 21 , 1998 , 1.449668E+07 , 9738075 , 5.286674E-02 , 3.551298E-02 
 21 , 1999 , 4.287635E+07 , 1398481 , .1243839 , 4.056982E-03 
 21 , 2000 , 7643708 , 3373737 , 2.222572E-02 , 9.809865E-03 
 21 , 2001 , 1518724 , 4088091 , 4.311449E-03 , 1.160553E-02 
 21 , 2002 , 2.206831E+07 , 5347941 , 6.326424E-02 , 1.533119E-02 
 21 , 2003 , 437235 , 1.701366E+07 , 1.154105E-03 , 4.490846E-02 
 21 , 2004 , 520158 , 2.027794E+07 , 1.216155E-03 , 4.741082E-02 
 21 , 2005 , 1.213019E+07 , 4930056 , 3.105331E-02 , 1.262095E-02 
 21 , 2006 , 713837.3 , 9289768 , 1.65486E-03 , .0215361 
 21 , 2007 , 6.807357E+07 , 4075299 , .1032347 , 6.180259E-03 
 21 , 2008 , 6.178103E+07 , 7140631 , 5.995731E-02 , 6.929846E-03 
 21 , 2009 , 296231.2 , 5.560914E+07 , 2.99384E-04 , 5.620099E-02 
 21 , 2010 , 7.022599E+07 , 4.870219E+07 , 7.370962E-02 , 5.111811E-02 
 21 , 2011 , 2.937118E+07 , 4.578799E+07 , 2.012559E-02 , 3.137464E-02 
 21 , 2012 , 3.695438E+08 , 2438948 , .2353097 , 1.553018E-03 
 21 , 2013 , 524630.4 , 5.412529E+07 , 3.030022E-04 , 3.126026E-02 
 21 , 2014 , 5.07853E+07 , 3.11969E+07 , 3.138906E-02 , 1.928198E-02 
 21 , 2015 , 2615919 , 8.890869E+07 , 1.807558E-03 , 6.143446E-02 
 21 , 2016 , 5149836 , 1.073147E+08 , .0037539 , 7.822552E-02 
 21 , 2017 , 5176721 , 6.512034E+07 , 3.439049E-03 , 4.326136E-02 
 21 , 2018 , 2452977 , 4.982342E+07 , 1.610066E-03 , .0327027 
