State, Year, Drought$, Wet$, Droughtprop, wetprop
 48 , 1989 , 1.068207E+08 , 1.08841E+07 , .1652302 , 1.683552E-02 
 48 , 1990 , 1.053734E+08 , 1.036744E+07 , .1123777 , 1.105657E-02 
 48 , 1991 , 4.908562E+07 , 3.490894E+07 , 5.502182E-02 , 3.913068E-02 
 48 , 1992 , 1517508 , 1.797788E+08 , 1.788142E-03 , .2118407 
 48 , 1993 , 5.326121E+07 , 2.67302E+07 , 5.842208E-02 , 2.932029E-02 
 48 , 1994 , 6.142877E+07 , 7701434 , .063025 , 7.901556E-03 
 48 , 1995 , 1.064131E+08 , 2.97068E+07 , 6.846385E-02 , .0191127 
 48 , 1996 , 2.921706E+08 , 1.141336E+07 , .1695862 , 6.624721E-03 
 48 , 1997 , 1.902799E+07 , 4.238277E+07 , 1.111923E-02 , 2.476686E-02 
 48 , 1998 , 4.174218E+08 , 8343351 , .2193037 , 4.383403E-03 
 48 , 1999 , 1.160424E+08 , 4.742978E+07 , 5.654126E-02 , .02311 
 48 , 2000 , 3.690934E+08 , 4.457828E+07 , .1907986 , 2.304423E-02 
 48 , 2001 , 2.653975E+08 , 7.389627E+07 , .1347612 , .0375224 
 48 , 2002 , 2.055129E+08 , 2.820573E+07 , .1173392 , 1.610428E-02 
 48 , 2003 , 8.863871E+07 , 5.845544E+07 , 4.744605E-02 , 3.128971E-02 
 48 , 2004 , 4.532178E+07 , 6.693857E+07 , 2.260467E-02 , 3.338625E-02 
 48 , 2005 , 3.982683E+07 , 2.378621E+07 , 2.213138E-02 , 1.321776E-02 
 48 , 2006 , 4.998904E+08 , 6719684 , .2289535 , 3.077665E-03 
 48 , 2007 , 5616979 , 7.155885E+07 , 2.253925E-03 , 2.871441E-02 
 48 , 2008 , 3.852004E+08 , 1.31787E+07 , .1233367 , 4.219666E-03 
 48 , 2009 , 6.292336E+08 , 1.892979E+07 , .1989144 , 5.984119E-03 
 48 , 2010 , 4.07646E+07 , 7.62077E+07 , 1.325452E-02 , 2.477877E-02 
 48 , 2011 , 1.559327E+09 , 2312901 , .2906398 , 4.310969E-04 
 48 , 2012 , 8.294084E+08 , 2.404595E+07 , .1636087 , 4.743292E-03 
 48 , 2013 , 9.940637E+08 , 6961294 , .2021171 , 1.415399E-03 
 48 , 2014 , 4.608449E+08 , 1.337087E+08 , .1008594 , 2.926316E-02 
 48 , 2015 , 1.022173E+08 , 2.735012E+08 , 2.517021E-02 , 6.734753E-02 
 48 , 2016 , 3.707269E+07 , 2.081315E+08 , 8.93064E-03 , 5.013793E-02 
 48 , 2017 , 2.018402E+08 , 8.79146E+07 , 4.373207E-02 , 1.904817E-02 
 48 , 2018 , 8.48917E+08 , 8.10791E+07 , .1645225 , 1.571336E-02 
