State, Year, Drought$, Wet$, Droughtprop, wetprop
 50 , 1989 , 0 , 4079 , 0 , 3.271922E-03 
 50 , 1990 , 366 , 1421 , 4.264641E-04 , 1.655753E-03 
 50 , 1991 , 3119 , 0 , 3.675483E-03 , 0 
 50 , 1992 , 0 , 38675 , 0 , 3.808859E-02 
 50 , 1993 , 36483 , 0 , 6.524713E-02 , 0 
 50 , 1994 , 0 , 0 , 0 , 0 
 50 , 1995 , 28614 , 4588 , 6.596887E-03 , 1.057752E-03 
 50 , 1996 , 0 , 100793 , 0 , 2.067139E-02 
 50 , 1997 , 5353 , 29485 , 1.086983E-03 , 5.98724E-03 
 50 , 1998 , 0 , 177236 , 0 , 3.688766E-02 
 50 , 1999 , 97249 , 0 , 2.005716E-02 , 0 
 50 , 2000 , 0 , 264847 , 0 , 5.013792E-02 
 50 , 2001 , 95497 , 10960 , 1.333783E-02 , 1.530757E-03 
 50 , 2002 , 771029 , 689895 , 8.307987E-02 , 7.433753E-02 
 50 , 2003 , 3339 , 252629 , 2.887492E-04 , 2.184678E-02 
 50 , 2004 , 0 , 465878 , 0 , 3.160777E-02 
 50 , 2005 , 16371 , 122401.7 , 1.063765E-03 , 7.953492E-03 
 50 , 2006 , 0 , 3503294 , 0 , .2864406 
 50 , 2007 , 47761.74 , 65029 , 2.322765E-03 , 3.162512E-03 
 50 , 2008 , 1824 , 964718.4 , 7.624662E-05 , 4.032704E-02 
 50 , 2009 , 0 , 2247557 , 0 , 8.919051E-02 
 50 , 2010 , 69434.2 , 207474.3 , 2.834919E-03 , 8.470939E-03 
 50 , 2011 , 686267.5 , 3375722 , 2.210199E-02 , .1087188 
 50 , 2012 , 671328.3 , 35947 , 1.824417E-02 , 9.769041E-04 
 50 , 2013 , 0 , 7397814 , 0 , .1910131 
 50 , 2014 , 0 , 1587731 , 0 , 4.983586E-02 
 50 , 2015 , 68567.25 , 3168039 , 2.152917E-03 , 9.947203E-02 
 50 , 2016 , 641253.3 , 0 , 2.392944E-02 , 0 
 50 , 2017 , 734 , 3424668 , 2.993375E-05 , .1396637 
 50 , 2018 , 1007206 , 81455 , 4.007141E-02 , 3.240664E-03 
