State, Year, Drought$, Wet$, Droughtprop, wetprop
 6 , 1989 , 1590967 , 4.821235E+07 , 5.788818E-03 , .1754232 
 6 , 1990 , 1.629616E+07 , 2054869 , 4.928861E-02 , 6.215062E-03 
 6 , 1991 , 1084846 , 1.526795E+07 , 2.774721E-03 , 3.905099E-02 
 6 , 1992 , 144651 , 5787094 , 3.814141E-04 , 1.525934E-02 
 6 , 1993 , 27549 , 2.107233E+07 , 7.78232E-05 , 5.952725E-02 
 6 , 1994 , 436056 , 3.443826E+07 , 1.03621E-03 , 8.183643E-02 
 6 , 1995 , 10446 , 7.49368E+07 , 6.348685E-06 , 4.554377E-02 
 6 , 1996 , 102336 , 2.072686E+07 , 6.639344E-05 , 1.344715E-02 
 6 , 1997 , 534968 , 1.554977E+07 , 3.259903E-04 , 9.475471E-03 
 6 , 1998 , 61042 , 1.058847E+08 , 3.010889E-05 , 5.222749E-02 
 6 , 1999 , 2807580 , 1.571866E+07 , 1.301735E-03 , 7.287961E-03 
 6 , 2000 , 6712432 , 5.806468E+07 , 3.136098E-03 , 2.712825E-02 
 6 , 2001 , 2.504773E+07 , 1.684301E+07 , 1.126446E-02 , 7.574638E-03 
 6 , 2002 , 2.243402E+07 , 7479527 , 1.015511E-02 , 3.385724E-03 
 6 , 2003 , 2630243 , 4.214535E+07 , 1.146194E-03 , 1.836588E-02 
 6 , 2004 , 2608519 , 2.046828E+07 , 1.052383E-03 , 8.25774E-03 
 6 , 2005 , 25671.75 , 5.349082E+07 , 9.978319E-06 , 2.079128E-02 
 6 , 2006 , 775984.7 , 4.604874E+07 , 2.583542E-04 , 1.533134E-02 
 6 , 2007 , 7838389 , 1.290836E+07 , 2.617987E-03 , 4.311334E-03 
 6 , 2008 , 1.025089E+07 , 2954689 , 3.204952E-03 , 9.237866E-04 
 6 , 2009 , 7.116887E+07 , 2.324694E+07 , 1.778125E-02 , 5.808151E-03 
 6 , 2010 , 1.195492E+07 , 6.561628E+07 , 3.018604E-03 , 1.656803E-02 
 6 , 2011 , 635217.1 , 7.539722E+07 , 1.481207E-04 , 1.758121E-02 
 6 , 2012 , 2.346438E+07 , 1.721359E+07 , 4.757793E-03 , 3.490342E-03 
 6 , 2013 , 3.506154E+07 , 1.63112E+07 , 6.206643E-03 , 2.887431E-03 
 6 , 2014 , 1.796117E+08 , 4.758601E+07 , 2.459598E-02 , 6.516417E-03 
 6 , 2015 , 1.79848E+08 , 9.061112E+07 , 2.162057E-02 , 1.089289E-02 
 6 , 2016 , 7.144403E+07 , 1.583932E+08 , 7.577208E-03 , 1.679886E-02 
 6 , 2017 , 1150338 , 1.429635E+08 , 1.481403E-04 , 1.841081E-02 
 6 , 2018 , 2.368029E+07 , 2.895171E+07 , 3.048821E-03 , 3.727513E-03 
