State, Year, Drought$, Wet$, Droughtprop, wetprop
 13 , 1989 , 4288373 , 7003908 , 1.246078E-02 , 2.035134E-02 
 13 , 1990 , 1.033123E+08 , 746184 , .2575999 , 1.860542E-03 
 13 , 1991 , 1177436 , 2.802932E+07 , 2.415545E-03 , 5.750299E-02 
 13 , 1992 , 2536855 , 7632414 , 6.130874E-03 , 1.844542E-02 
 13 , 1993 , 6.787984E+07 , 587540 , .1656036 , 1.433396E-03 
 13 , 1994 , 340262 , 1.873454E+07 , 8.510276E-04 , 4.685686E-02 
 13 , 1995 , 3.807113E+07 , 6289625 , 5.697566E-02 , 9.412791E-03 
 13 , 1996 , 2.393145E+07 , 1953664 , 3.819919E-02 , 3.118423E-03 
 13 , 1997 , 3.316454E+07 , 1.044917E+07 , .0568373 , 1.790776E-02 
 13 , 1998 , 6.966876E+07 , 2509882 , .1049144 , 3.779637E-03 
 13 , 1999 , 9.3406E+07 , 6374944 , .1298037 , 8.859085E-03 
 13 , 2000 , 1.054792E+08 , 3765086 , .1469537 , 5.245521E-03 
 13 , 2001 , 3.864462E+07 , 6103737 , 5.191226E-02 , 8.199298E-03 
 13 , 2002 , 6.405696E+07 , 2.171469E+07 , .1126455 , 3.818575E-02 
 13 , 2003 , 231916 , 3.534248E+07 , 3.954188E-04 , 6.025924E-02 
 13 , 2004 , 2.186341E+07 , 2.805844E+07 , 3.072076E-02 , 3.942553E-02 
 13 , 2005 , 9429551 , 3.16173E+07 , 1.467241E-02 , 4.919663E-02 
 13 , 2006 , 6.453423E+07 , 777174 , 9.295674E-02 , 1.119461E-03 
 13 , 2007 , 6.854766E+07 , 3215403 , 9.878104E-02 , 4.633577E-03 
 13 , 2008 , 4.816252E+07 , 6530960 , 5.428914E-02 , 7.361745E-03 
 13 , 2009 , 1.389452E+07 , 6.734474E+07 , 1.714366E-02 , 8.309285E-02 
 13 , 2010 , 7.700149E+07 , 1.469022E+07 , 8.384524E-02 , 1.599586E-02 
 13 , 2011 , 1.798529E+08 , 752963.9 , .1262065 , 5.283705E-04 
 13 , 2012 , 1.900978E+07 , 1.605226E+07 , 1.343841E-02 , 1.134768E-02 
 13 , 2013 , 1877708 , 9.89584E+07 , 1.413125E-03 , 7.447408E-02 
 13 , 2014 , 8.03194E+07 , 2.132915E+07 , 5.861981E-02 , 1.556673E-02 
 13 , 2015 , 2.491521E+07 , 5.031073E+07 , 2.003691E-02 , 4.046008E-02 
 13 , 2016 , 7.841004E+07 , 1.531414E+07 , 6.247473E-02 , 1.220184E-02 
 13 , 2017 , 1.563356E+07 , 1.823953E+07 , 1.081823E-02 , 1.262153E-02 
 13 , 2018 , 1587752 , 3.353501E+07 , 1.085989E-03 , 2.293725E-02 
