State, Year, Drought$, Wet$, Droughtprop, wetprop
 53 , 1989 , 5894084 , 424352 , 2.846454E-02 , 2.04934E-03 
 53 , 1990 , 4532518 , 322741 , 2.301641E-02 , 1.638899E-03 
 53 , 1991 , 6275164 , 189663 , .0445331 , 1.345986E-03 
 53 , 1992 , 8838814 , 174936 , 5.007739E-02 , 9.911214E-04 
 53 , 1993 , 492572 , 242693 , 2.91351E-03 , 1.435503E-03 
 53 , 1994 , 3611164 , 58468 , .0223582 , 3.619994E-04 
 53 , 1995 , 780359 , 1395820 , 1.851949E-03 , 3.312562E-03 
 53 , 1996 , 311465 , 423691 , 7.4828E-04 , 1.017898E-03 
 53 , 1997 , 19737 , 943536 , 4.224263E-05 , 2.019428E-03 
 53 , 1998 , 336067 , 748996 , 6.925801E-04 , 1.54356E-03 
 53 , 1999 , 5627345 , 1440666 , 1.048531E-02 , 2.684361E-03 
 53 , 2000 , 2305323 , 1220152 , 4.187117E-03 , 2.21614E-03 
 53 , 2001 , 1.054926E+07 , 3562198 , 1.843329E-02 , 6.224421E-03 
 53 , 2002 , 1.036266E+07 , 1350479 , 1.727362E-02 , 2.251127E-03 
 53 , 2003 , 9167410 , 1601606 , 1.389301E-02 , 2.427198E-03 
 53 , 2004 , 2649403 , 8988860 , 3.926868E-03 , 1.332303E-02 
 53 , 2005 , 9841257 , 1305587 , 1.188895E-02 , 1.577243E-03 
 53 , 2006 , 1410099 , 6025833 , 1.691299E-03 , 7.227497E-03 
 53 , 2007 , 5709991 , 1014682 , 6.267174E-03 , 1.113695E-03 
 53 , 2008 , 3.91221E+07 , 2189654 , 3.508885E-02 , 1.963914E-03 
 53 , 2009 , 1.019642E+08 , 9531598 , 6.146747E-02 , 5.745969E-03 
 53 , 2010 , 6440316 , 1.71594E+07 , 4.503082E-03 , 1.199789E-02 
 53 , 2011 , 427768.8 , 1.90189E+07 , 2.435761E-04 , 1.082956E-02 
 53 , 2012 , 4193164 , 1.501175E+07 , 2.186347E-03 , 7.827238E-03 
 53 , 2013 , 9176268 , 1.606343E+07 , 4.388612E-03 , 7.682444E-03 
 53 , 2014 , 7.152779E+07 , 5660416 , 3.393694E-02 , 2.68563E-03 
 53 , 2015 , 9.360554E+07 , 5505970 , 4.281946E-02 , 2.518683E-03 
 53 , 2016 , 5631893 , 1.116887E+07 , 2.634452E-03 , 5.224506E-03 
 53 , 2017 , 2862341 , 1.830562E+07 , 1.238237E-03 , 7.918937E-03 
 53 , 2018 , 3152487 , 9829490 , 1.277286E-03 , 3.982592E-03 
