State, Year, Drought$, Wet$, Droughtprop, wetprop
 35 , 1989 , 1456908 , 442776 , .1039783 , 3.160056E-02 
 35 , 1990 , 2983541 , 612 , .1502066 , 3.081118E-05 
 35 , 1991 , 833660 , 469852 , .0575911 , 3.245843E-02 
 35 , 1992 , 18481 , 818300 , 1.328834E-03 , 5.883799E-02 
 35 , 1993 , 912002 , 532152 , 7.258799E-02 , .042355 
 35 , 1994 , 861218 , 236334 , 6.321219E-02 , 1.734658E-02 
 35 , 1995 , 5265749 , 77989 , .1484842 , 2.199143E-03 
 35 , 1996 , 4852498 , 110548 , .1076277 , 2.45194E-03 
 35 , 1997 , 138443 , 349863 , 3.444568E-03 , 8.70486E-03 
 35 , 1998 , 4394482 , 93341 , 9.617843E-02 , 2.042878E-03 
 35 , 1999 , 147348 , 499544 , 2.885852E-03 , 9.783709E-03 
 35 , 2000 , 4388115 , 548702 , 7.991087E-02 , 9.992275E-03 
 35 , 2001 , 904432 , 610992 , 1.609801E-02 , 1.087506E-02 
 35 , 2002 , 6452476 , 183111 , .129738 , 3.681757E-03 
 35 , 2003 , 7473556 , 426193 , .1308361 , 7.461162E-03 
 35 , 2004 , 2746900 , 1163743 , 3.431553E-02 , 1.453801E-02 
 35 , 2005 , 140044.7 , 126353.5 , 1.738855E-03 , 1.568859E-03 
 35 , 2006 , 8112980 , 288998.2 , 9.155409E-02 , 3.261313E-03 
 35 , 2007 , 811771.5 , 159185.2 , 7.749497E-03 , 1.519646E-03 
 35 , 2008 , 1.605601E+07 , 102052.3 , .1342769 , 8.534663E-04 
 35 , 2009 , 1.31065E+07 , 108355 , .1038362 , 8.584417E-04 
 35 , 2010 , 1723627 , 71504.84 , 1.406464E-02 , 5.83473E-04 
 35 , 2011 , 2.155471E+07 , 112161.5 , .1144848 , 5.957301E-04 
 35 , 2012 , 2.539286E+07 , 10036 , .1222439 , 4.831434E-05 
 35 , 2013 , 2.320776E+07 , 23202.4 , .1074557 , 1.074309E-04 
 35 , 2014 , 1.388953E+07 , 310034.1 , 6.749082E-02 , 1.506491E-03 
 35 , 2015 , 3410068 , 312294.1 , 1.874834E-02 , 1.716973E-03 
 35 , 2016 , 3315684 , 485210.2 , 1.500346E-02 , 2.195575E-03 
 35 , 2017 , 4824018 , 859368.6 , .0174019 , 3.10004E-03 
 35 , 2018 , 9200458 , 171851.9 , 2.875722E-02 , 5.371453E-04 
