State, Year, Drought$, Wet$, Droughtprop, wetprop
 39 , 1989 , 1035059 , 8589096 , 4.872913E-03 , 4.043627E-02 
 39 , 1990 , 107294 , 6144072 , 5.326261E-04 , 3.050024E-02 
 39 , 1991 , 1.39158E+07 , 1031883 , 8.608386E-02 , 6.383282E-03 
 39 , 1992 , 129251 , 6031477 , 6.776349E-04 , 3.162172E-02 
 39 , 1993 , 6062484 , 2199652 , 3.239391E-02 , 1.175349E-02 
 39 , 1994 , 2096396 , 344000 , .0103111 , 1.69196E-03 
 39 , 1995 , 2206532 , 1.370934E+07 , 3.871242E-03 , .0240523 
 39 , 1996 , 6570358 , 2.608076E+07 , 1.170085E-02 , 4.644602E-02 
 39 , 1997 , 2162081 , 6624167 , 4.568791E-03 , 1.399783E-02 
 39 , 1998 , 3684265 , 6781757 , 6.984675E-03 , 1.285694E-02 
 39 , 1999 , 3.852954E+07 , 635357 , .0697042 , 1.149431E-03 
 39 , 2000 , 591378 , 1.916412E+07 , 8.771734E-04 , 2.842557E-02 
 39 , 2001 , 1.594848E+07 , 1.017586E+07 , 2.203141E-02 , 1.405705E-02 
 39 , 2002 , 1.24509E+08 , 2.091317E+07 , .162912 , 2.736354E-02 
 39 , 2003 , 618212 , 5.558851E+07 , 6.07531E-04 , .0546281 
 39 , 2004 , 411274 , 5.978329E+07 , 3.169034E-04 , 4.606546E-02 
 39 , 2005 , 3.110841E+07 , 1.063581E+07 , 2.508456E-02 , 8.576284E-03 
 39 , 2006 , 2170909 , 2.281398E+07 , 1.589904E-03 , 1.670823E-02 
 39 , 2007 , 3.281496E+07 , 1.211734E+07 , 1.545724E-02 , 5.707781E-03 
 39 , 2008 , 2.170715E+08 , 4.054556E+07 , 7.592849E-02 , 1.418225E-02 
 39 , 2009 , 5431927 , 1.369368E+07 , 2.208705E-03 , 5.56806E-03 
 39 , 2010 , 1.074915E+07 , 3.336674E+07 , .004343 , 1.348123E-02 
 39 , 2011 , 2.542444E+07 , 1.145189E+08 , 6.687513E-03 , 3.012246E-02 
 39 , 2012 , 3.201229E+08 , 2.29679E+07 , 8.109734E-02 , 5.818502E-03 
 39 , 2013 , 4570808 , 4.375273E+07 , 1.102684E-03 , 1.055513E-02 
 39 , 2014 , 5694877 , 5.278376E+07 , 1.635032E-03 , 1.515452E-02 
 39 , 2015 , 4830816 , 1.541392E+08 , 1.542474E-03 , 4.921646E-02 
 39 , 2016 , 5.153571E+07 , 9603118 , 1.764769E-02 , 3.288455E-03 
 39 , 2017 , 5534996 , 7.154897E+07 , 1.732124E-03 , 2.239057E-02 
 39 , 2018 , 1507734 , 3.06909E+07 , 4.648766E-04 , 9.462865E-03 
