State, Year, Drought$, Wet$, Droughtprop, wetprop
 49 , 1989 , 545136 , 0 , 8.525609E-02 , 0 
 49 , 1990 , 2161732 , 2504 , .2372348 , 2.747962E-04 
 49 , 1991 , 1449968 , 60714 , .1882873 , 7.884089E-03 
 49 , 1992 , 814361 , 31829 , .1333119 , 5.210448E-03 
 49 , 1993 , 129284 , 47387 , 2.158428E-02 , 7.911377E-03 
 49 , 1994 , 223051 , 10773 , 4.424588E-02 , 2.137004E-03 
 49 , 1995 , 319 , 59046 , 2.671457E-05 , 4.944791E-03 
 49 , 1996 , 683610 , 226 , 7.235399E-02 , 2.392007E-05 
 49 , 1997 , 47123 , 51164 , 7.181168E-03 , 7.796983E-03 
 49 , 1998 , 2031 , 3247 , 4.144955E-04 , 6.626621E-04 
 49 , 1999 , 32761 , 3188 , 5.609423E-03 , 5.458576E-04 
 49 , 2000 , 455499 , 40742 , 6.654551E-02 , 5.952147E-03 
 49 , 2001 , 427847 , 564 , 5.716235E-02 , 7.535303E-05 
 49 , 2002 , 1721013 , 45747 , .2156551 , 5.732423E-03 
 49 , 2003 , 1053647 , 55696 , .1077513 , 5.695755E-03 
 49 , 2004 , 1588697 , 96608 , 9.300046E-02 , 5.655318E-03 
 49 , 2005 , 52238.3 , 1176677 , 2.637379E-03 , 5.940743E-02 
 49 , 2006 , 546196.9 , 208759.9 , 3.614132E-02 , 1.381344E-02 
 49 , 2007 , 775990.4 , 0 , 4.665321E-02 , 0 
 49 , 2008 , 1281016 , 399016.8 , 6.010627E-02 , 1.872218E-02 
 49 , 2009 , 344454.9 , 460369.3 , .0125768 , 1.680908E-02 
 49 , 2010 , 470990.1 , 525335.4 , 2.029085E-02 , 2.263211E-02 
 49 , 2011 , 72972 , 1453084 , 2.611145E-03 , 5.199547E-02 
 49 , 2012 , 1748437 , 33296.12 , 5.986568E-02 , 1.140044E-03 
 49 , 2013 , 4005914 , 98627.87 , .1194466 , 2.940842E-03 
 49 , 2014 , 1818356 , 92375.2 , 4.777859E-02 , 2.427224E-03 
 49 , 2015 , 862515 , 59356 , 2.438172E-02 , 1.677886E-03 
 49 , 2016 , 378873.2 , 339790.6 , 9.777297E-03 , 8.768721E-03 
 49 , 2017 , 656748.4 , 856229.4 , 1.903728E-02 , 2.481967E-02 
 49 , 2018 , 2409577 , 26581 , 3.310844E-02 , 3.652324E-04 
