State, Year, Drought$, Wet$, Droughtprop, wetprop
 17 , 1989 , 4.430604E+07 , 2787018 , 2.814937E-02 , 1.770702E-03 
 17 , 1990 , 3052148 , 1.629304E+07 , 3.023728E-03 , 1.614133E-02 
 17 , 1991 , 7.139567E+07 , 1719034 , 8.473857E-02 , 2.040298E-03 
 17 , 1992 , 3830166 , 3473112 , 3.690709E-03 , 3.346655E-03 
 17 , 1993 , 157974 , 2.498977E+07 , 1.58099E-04 , 2.500954E-02 
 17 , 1994 , 2030909 , 2231171 , 1.769162E-03 , 1.943614E-03 
 17 , 1995 , 1.83134E+07 , 2.839823E+07 , 9.13623E-03 , 1.416737E-02 
 17 , 1996 , 8452611 , 3.278486E+07 , 3.778441E-03 , 1.465531E-02 
 17 , 1997 , 1.22266E+07 , 6824272 , 6.428884E-03 , 3.588279E-03 
 17 , 1998 , 1213597 , 3.97626E+07 , 5.910659E-04 , 1.936583E-02 
 17 , 1999 , 3.030714E+07 , 1.43824E+07 , 1.414057E-02 , 6.710478E-03 
 17 , 2000 , 1.126515E+07 , 2.768518E+07 , 4.286352E-03 , 1.053412E-02 
 17 , 2001 , 2.567544E+07 , 1.014008E+07 , 9.803158E-03 , 3.871591E-03 
 17 , 2002 , 1.082895E+08 , 2.482421E+07 , 4.010909E-02 , 9.194581E-03 
 17 , 2003 , 7.43805E+07 , 4.296767E+07 , 2.437125E-02 , 1.407864E-02 
 17 , 2004 , 1798754 , 2.704873E+07 , 4.704337E-04 , 7.074138E-03 
 17 , 2005 , 1.180215E+08 , 7499790 , 3.095763E-02 , 1.967232E-03 
 17 , 2006 , 1.95773E+07 , 1.050874E+07 , 3.614563E-03 , 1.940232E-03 
 17 , 2007 , 6.425887E+07 , 9428706 , 8.217712E-03 , 1.205785E-03 
 17 , 2008 , 8339979 , 1.884288E+08 , 8.3453E-04 , .0188549 
 17 , 2009 , 1033484 , 1.714252E+08 , 1.311399E-04 , 2.175232E-02 
 17 , 2010 , 2.324131E+07 , 2.614969E+08 , 2.887357E-03 , 3.248676E-02 
 17 , 2011 , 1.39488E+08 , 1.76427E+08 , .0113624 , 1.437137E-02 
 17 , 2012 , 2.925505E+09 , 2.187142E+07 , .2413303 , 1.804214E-03 
 17 , 2013 , 9.283032E+07 , 1.99379E+08 , 7.126503E-03 , 1.530615E-02 
 17 , 2014 , 1641215 , 5.666112E+07 , 1.509217E-04 , 5.210405E-03 
 17 , 2015 , 1452550 , 4.034466E+08 , 1.47196E-04 , 4.088378E-02 
 17 , 2016 , 2642180 , 7.336571E+07 , 2.838179E-04 , 7.880804E-03 
 17 , 2017 , 4.667057E+07 , 1.018522E+08 , 4.607796E-03 , 1.005589E-02 
 17 , 2018 , 1.651679E+07 , 4.608053E+07 , 1.565279E-03 , 4.367003E-03 
